,Participant Public ID,Response,Absolute Reaction Time, Emergence,Group,Segment
323,5c912c607a7067000190a71c,6,13784.6589999999,0.735905282,B_6,20
324,5c912c607a7067000190a71c,8,16785.0599999761,-5.031380268,A_5,12
325,5c912c607a7067000190a71c,6,14819.182,-9.274604834,B_6,12
326,5c912c607a7067000190a71c,9,15734.9339999999,-2.965515633,B_8,27
327,5c912c607a7067000190a71c,5,18011.554,-5.525621367,B_8,7
328,5c912c607a7067000190a71c,4,15546.173999988,-4.523052519,B_4,2
329,5c912c607a7067000190a71c,6,14614.5180000119,-7.808888395,B_4,21
330,5c912c607a7067000190a71c,7,14913.75,-8.975794897,B_3,5
331,5c912c607a7067000190a71c,2,13549.323,-9.822086463,B_6,10
332,5c912c607a7067000190a71c,3,16192.2449999999,-7.242683407,B_1,5
333,5c912c607a7067000190a71c,8,11840.5590000119,-5.083823776,B_6,8
334,5c912c607a7067000190a71c,10,11965.9429999999,-1.215255865,B_7,5
335,5c912c607a7067000190a71c,8,11730.123,-4.965568913,B_5,30
336,5c912c607a7067000190a71c,9,11832.0729999642,-0.05025368,A_10,7
337,5c912c607a7067000190a71c,5,12687.6819999999,-8.743761616,A_9,16
338,5c912c607a7067000190a71c,9,11968.9240000119,2.692983074,B_9,19
339,5c912c607a7067000190a71c,1,11945.472,-9.051262838,A_8,6
340,5c912c607a7067000190a71c,2,12091.1749999999,-8.014782625,A_6,6
341,5c912c607a7067000190a71c,2,11806.383,-8.322744277,A_8,19
342,5c912c607a7067000190a71c,9,11736.913,-6.453250851,B_5,31
343,5c912c607a7067000190a71c,4,11848.1099999999,-15.15956747,B_4,8
344,5c912c607a7067000190a71c,3,14759.0990000119,-4.894232891,A_2,12
345,5c912c607a7067000190a71c,10,13326.5819999999,-2.773495675,A_6,10
346,5c912c607a7067000190a71c,8,13201.6489999999,-3.735529945,B_2,5
347,5c912c607a7067000190a71c,6,12005.8499999881,-6.893440408,A_2,17
348,5c912c607a7067000190a71c,7,12035.2350000119,-0.30783271,A_9,6
349,5c912c607a7067000190a71c,10,11993.1640000119,0.397452619,A_10,6
350,5c912c607a7067000190a71c,9,11935.3219999999,0.605994948,B_4,34
351,5c912c607a7067000190a71c,8,11680.7020000119,2.025423219,A_6,17
352,5c912c607a7067000190a71c,10,12007.6759999998,-7.562859945,B_1,6
353,5c912c607a7067000190a71c,8,12327.461,-7.822195403,B_5,2
354,5c912c607a7067000190a71c,6,11909.576999988,-4.467977017,A_2,8
355,5c912c607a7067000190a71c,3,13094.9009999762,-3.469268652,A_5,3
356,5c912c607a7067000190a71c,3,11801.5790000119,-0.964084869,B_8,2
357,5c912c607a7067000190a71c,7,11881.4329999999,-14.65822495,B_5,16
358,5c912c607a7067000190a71c,6,12250.2149999642,-7.781508358,B_5,4
359,5c912c607a7067000190a71c,6,11736.8869999998,-4.595811296,B_4,25
360,5c912c607a7067000190a71c,2,11777.8899999642,-7.264054162,A_9,21
361,5c912c607a7067000190a71c,5,12937.736,-3.392292175,A_9,27
362,5c912c607a7067000190a71c,2,11848.2579999999,-3.49417207,B_4,5
363,5c912c607a7067000190a71c,2,11705.4309999642,-11.84590545,B_5,22
364,5c912c607a7067000190a71c,7,11877.9030000119,-4.742739564,A_9,11
365,5c912c607a7067000190a71c,7,14193.480999988,-0.739297686,B_9,1
366,5c912c607a7067000190a71c,2,11827.434,-8.519438631,B_5,27
367,5c912c607a7067000190a71c,9,12777.972,-2.346744575,B_9,2
368,5c912c607a7067000190a71c,4,13742.270999988,-9.276196879,B_4,24
369,5c912c607a7067000190a71c,9,10376.4729999999,-3.861289926,B_6,16
370,5c912c607a7067000190a71c,8,12891.7519999999,-4.87659682,A_5,13
371,5c912c607a7067000190a71c,7,11964.241999988,-1.150484166,B_4,31
372,5c912c607a7067000190a71c,4,12535.0489999999,-7.996227573,B_8,5
373,5c912c607a7067000190a71c,6,13277.9289999998,-2.857006458,A_9,2
374,5c912c607a7067000190a71c,6,12437.8870000119,-1.870533943,A_6,11
375,5c912c607a7067000190a71c,3,16530.6559999642,-3.629293571,B_3,9
376,5c912c607a7067000190a71c,3,12882.6739999999,-2.440604258,A_2,1
377,5c912c607a7067000190a71c,7,11945.4410000001,-2.425303388,A_6,13
378,5c912c607a7067000190a71c,1,12017.4299999641,-2.847511121,A_8,27
379,5c912c607a7067000190a71c,5,11736.984,-0.779575199,A_9,7
380,5c912c607a7067000190a71c,3,14291.3039999998,-2.940552011,A_9,23
381,5c912c607a7067000190a71c,1,11965.0430000119,-0.202111392,A_8,8
382,5c912c607a7067000190a71c,5,11867.3599999642,-1.810492625,B_4,33
383,5c912c607a7067000190a71c,9,11787.3209999642,-3.163551028,B_9,11
384,5c912c607a7067000190a71c,7,12805.8739999998,-5.261540721,B_4,22
385,5c912c607a7067000190a71c,2,12410.238,-4.446637176,B_7,4
386,5c912c607a7067000190a71c,6,17125.3719999642,-6.069217655,A_6,3
387,5c912c607a7067000190a71c,5,13541.7809999999,-12.94617444,B_5,3
388,5c912c607a7067000190a71c,3,12646.2610000001,-4.409589802,A_9,14
389,5c912c607a7067000190a71c,8,13894.590999988,-20.26878095,B_5,9
390,5c912c607a7067000190a71c,4,16017.779999988,-1.183427589,A_9,10
391,5c912c607a7067000190a71c,3,14783.6779999999,-5.057528672,A_8,2
392,5c912c607a7067000190a71c,1,12222.8590000001,-10.3582981,A_8,17
393,5c912c607a7067000190a71c,7,13034.959,-7.330728107,B_8,25
394,5c912c607a7067000190a71c,6,13819.3399999998,-1.720413408,A_8,4
395,5c912c607a7067000190a71c,2,12007.942,-12.47410887,B_5,13
396,5c912c607a7067000190a71c,1,12111.611,-4.177645817,A_8,24
397,5c912c607a7067000190a71c,6,12445.1969999999,-8.905551748,A_9,19
398,5c912c607a7067000190a71c,6,11656.1539999642,-1.439640972,B_7,2
399,5c912c607a7067000190a71c,8,11764.7359999998,-1.755579392,A_8,15
400,5c912c607a7067000190a71c,6,11966.395,-18.26361652,B_8,17
401,5c912c607a7067000190a71c,8,11921.304,-6.32460102,A_5,14
402,5c912c607a7067000190a71c,2,13014.391,-5.48546317,B_3,4
403,5c912c607a7067000190a71c,6,11834.2919999999,-1.520164915,A_9,8
404,5c912c607a7067000190a71c,3,16551.6689999762,-7.748238146,A_8,7
405,5c912c607a7067000190a71c,1,12875.6740000001,-4.198112511,B_5,17
406,5c912c607a7067000190a71c,3,13006.773,-4.651352498,A_9,15
407,5c912c607a7067000190a71c,2,11979.7659999998,-9.16313723,A_9,28
408,5c912c607a7067000190a71c,10,11966.006,-3.700926975,B_6,18
409,5c912c607a7067000190a71c,9,11986.9499999997,0.180217404,B_1,1
410,5c912c607a7067000190a71c,7,12800.9240000001,-6.434306211,B_5,5
411,5c912c607a7067000190a71c,4,12025.3620000118,-4.018070228,B_6,13
412,5c912c607a7067000190a71c,1,13344.3659999642,-8.714994139,B_3,6
413,5c912c607a7067000190a71c,5,14495.1919999881,-8.265791359,B_3,8
414,5c912c607a7067000190a71c,6,16457.0400000002,-14.09645925,B_4,11
415,5c912c607a7067000190a71c,3,15235.0889999996,-6.942226839,B_5,18
416,5c912c607a7067000190a71c,4,12097.9489999997,-8.273603926,B_8,16
417,5c912c607a7067000190a71c,6,13447.883000012,-6.8355978,B_8,13
418,5c912c607a7067000190a71c,4,14214.9840000001,-6.282947145,A_2,18
419,5c912c607a7067000190a71c,2,11894.2519999879,-5.425430602,B_4,6
420,5c912c607a7067000190a71c,10,12801.4409999642,1.718538275,B_1,18
421,5c912c607a7067000190a71c,6,12797.7669999762,-1.212979047,A_5,7
422,5c912c607a7067000190a71c,6,12070.003,-19.66253466,B_5,8
423,5c912c607a7067000190a71c,6,10660.8600000119,-4.553773188,A_5,8
424,5c912c607a7067000190a71c,10,13639.1230000001,0.250040899,A_8,13
425,5c912c607a7067000190a71c,10,12590.4880000003,-1.456804112,A_8,14
426,5c912c607a7067000190a71c,4,13013.2880000118,-4.281484105,A_5,9
427,5c912c607a7067000190a71c,2,14513.2900000002,-10.59572674,B_5,24
428,5c912c607a7067000190a71c,2,11570.5649999999,-2.379576229,B_1,9
429,5c912c607a7067000190a71c,8,14055.063,-1.504861728,B_4,30
430,5c912c607a7067000190a71c,6,16489.8759999761,-3.77787512,A_2,6
431,5c912c607a7067000190a71c,2,15866.4359999641,-5.83321181,B_4,18
432,5c912c607a7067000190a71c,2,24938.6319999999,-12.45411153,B_5,15
433,5c912c607a7067000190a71c,4,13155.7049999642,-1.498203057,B_6,1
434,5c912c607a7067000190a71c,3,13464.6149999881,-5.536880716,B_1,4
435,5c912c607a7067000190a71c,1,13246.4849999879,-9.791320821,B_4,15
436,5c912c607a7067000190a71c,8,12100.8829999761,-5.197752877,A_5,15
437,5c912c607a7067000190a71c,10,12465.6160000001,0.225482563,A_8,12
438,5c912c607a7067000190a71c,7,11605.5409999999,-9.003365766,A_9,32
439,5c912c607a7067000190a71c,4,13548.2719999998,-8.575321085,A_5,5
440,5c912c607a7067000190a71c,6,12500.4640000001,-7.608836855,B_5,29
441,5c912c607a7067000190a71c,7,15063.6759999999,-4.572664443,A_2,3
442,5c912c607a7067000190a71c,4,12878.4199999761,-4.185638287,B_8,6
443,5c912c607a7067000190a71c,7,12042.6379999998,-7.938718022,A_10,4
444,5c912c607a7067000190a71c,3,14638.2149999998,-3.31829142,A_2,9
445,5c912c607a7067000190a71c,2,11798.2739999643,-16.69515989,B_8,22
446,5c912c607a7067000190a71c,4,14767.9779999761,-4.903524856,A_5,6
447,5c912c607a7067000190a71c,3,13225.5369999641,-5.464177924,A_9,12
448,5c912c607a7067000190a71c,3,13010.6299999642,-7.234171456,B_6,4
449,5c912c607a7067000190a71c,2,12056.0159999998,-13.5130883,B_3,3
450,5c912c607a7067000190a71c,6,11945.2229999999,-7.738109158,B_5,1
451,5c912c607a7067000190a71c,8,11763.9699999999,-3.506699797,B_1,13
452,5c912c607a7067000190a71c,3,12486.047,-15.38297957,B_8,18
453,5c912c607a7067000190a71c,9,11891.672999988,-11.06296924,B_8,12
454,5c912c607a7067000190a71c,8,11788.658,-6.057543288,A_9,3
455,5c912c607a7067000190a71c,8,12021.6219999999,-8.71170834,A_2,13
456,5c912c607a7067000190a71c,3,14860.263,-3.530292699,A_9,25
457,5c912c607a7067000190a71c,2,12264.4869999999,-8.374948225,B_8,8
458,5c912c607a7067000190a71c,1,11966.0879999999,-6.761771024,A_5,10
459,5c912c607a7067000190a71c,5,14578.7139999642,-6.320905866,A_9,18
460,5c912c607a7067000190a71c,10,11741.3249999999,-0.631816064,B_9,14
461,5c912c607a7067000190a71c,8,12219.6499999999,-5.705316199,A_8,29
462,5c912c607a7067000190a71c,6,13922.4110000119,-2.468797896,B_2,4
463,5c912c607a7067000190a71c,5,11827.82,-5.466241554,B_9,5
464,5c912c607a7067000190a71c,8,11983.995999976,1.191383931,B_9,18
465,5c912c607a7067000190a71c,4,13583.7349999998,-7.740040604,A_5,4
466,5c912c607a7067000190a71c,6,12380.9969999881,-26.30529971,B_5,10
467,5c912c607a7067000190a71c,8,12437.921,-2.505374073,B_8,14
468,5c912c607a7067000190a71c,9,12207.406999988,-0.50351453,B_9,17
469,5c912c607a7067000190a71c,6,12209.172,-4.453727438,A_9,17
470,5c912c607a7067000190a71c,8,11799.4199999999,-4.071521393,B_9,6
471,5c912c607a7067000190a71c,3,11874.6369999642,-11.12198586,B_8,23
472,5c912c607a7067000190a71c,3,11768.7700000118,-3.601366378,A_2,7
473,5c912c607a7067000190a71c,8,11949.636000012,-4.711105241,B_3,12
474,5c912c607a7067000190a71c,2,12517.0709999999,-5.158173624,B_4,12
475,5c912c607a7067000190a71c,7,11884.8289999882,-4.032711335,A_8,21
476,5c912c607a7067000190a71c,7,11846.4119999641,-5.011763865,B_5,14
477,5c912c607a7067000190a71c,8,11533.8609999879,-4.344055274,B_4,35
478,5c912c607a7067000190a71c,8,11909.0490000117,-9.089997087,B_4,9
479,5c912c607a7067000190a71c,9,11841.3510000002,-6.168933858,B_7,8
480,5c912c607a7067000190a71c,8,11931.4679999994,-5.818038828,B_8,34
481,5c912c607a7067000190a71c,10,11694.3080000001,-7.927380688,B_1,14
482,5c912c607a7067000190a71c,6,12366.6850000116,-3.046327915,A_9,9
483,5c912c607a7067000190a71c,3,12194.876999964,-2.596546952,A_4,3
484,5c912c607a7067000190a71c,5,11972.9610000001,-14.73137104,B_6,11
485,5c912c607a7067000190a71c,8,12095.6049999878,-0.035674578,A_6,16
486,5c912c607a7067000190a71c,3,11868.5619999882,-7.494499799,B_5,7
487,5c912c607a7067000190a71c,9,11785.58,-6.679341564,B_9,16
488,5c912c607a7067000190a71c,6,12399.486999988,-5.880766037,A_6,1
489,5c912c607a7067000190a71c,7,11897.0139999999,-5.962353125,A_5,16
490,5c912c607a7067000190a71c,5,11844.3939999761,-2.652179704,A_9,5
491,5c912c607a7067000190a71c,2,11666.548000012,-8.549926017,A_6,4
492,5c912c607a7067000190a71c,6,11972.9679999998,-2.079079814,B_8,31
493,5c912c607a7067000190a71c,8,12061.1370000001,-2.478863005,A_3,1
494,5c912c607a7067000190a71c,3,11776.6259999759,-5.528520129,A_5,2
495,5c912c607a7067000190a71c,6,12679.6120000001,-6.90688691,A_8,10
496,5c912c607a7067000190a71c,5,11903.9229999762,-12.1998625,A_6,8
497,5c912c607a7067000190a71c,7,11882.7650000001,-4.559187125,A_2,5
498,5c912c607a7067000190a71c,8,13136.6630000118,-3.023302823,A_10,1
499,5c912c607a7067000190a71c,3,12056.4750000005,-3.969683379,B_8,29
500,5c912c607a7067000190a71c,9,11881.0830000117,-9.943797363,B_1,15
501,5c912c607a7067000190a71c,10,11778.8730000001,1.783964827,B_1,17
502,5c912c607a7067000190a71c,10,12067.6269999998,-8.702416892,A_2,16
503,5c912c607a7067000190a71c,7,11949.7180000119,-9.011044648,B_3,11
504,5c912c607a7067000190a71c,4,11815.8399999998,-12.74017016,B_4,19
505,5c912c607a7067000190a71c,3,12111.2540000006,-14.02163075,B_8,24
506,5c912c607a7067000190a71c,3,12236.092999964,-8.54708066,A_2,22
507,5c912c607a7067000190a71c,2,15692.8450000002,-8.53811642,A_8,20
508,5c912c607a7067000190a71c,2,12858.0060000116,-2.058963148,B_1,2
509,5c912c607a7067000190a71c,2,11709.0999999996,-6.904784133,B_3,7
510,5c912c607a7067000190a71c,6,12554.0099999881,-9.28984405,B_2,2
511,5c912c607a7067000190a71c,5,11903.8539999998,-11.22788105,B_6,2
512,5c912c607a7067000190a71c,6,11938.5929999998,-4.445864452,B_3,13
513,5c912c607a7067000190a71c,8,12271.2310000001,-0.613086684,A_10,2
514,5c912c607a7067000190a71c,2,12256.4059999762,-4.714947451,B_6,6
515,5c912c607a7067000190a71c,6,12070.3170000002,-6.888833045,B_4,17
516,5c912c607a7067000190a71c,8,12105.0009999996,2.559817948,B_1,19
517,5c912c607a7067000190a71c,9,12653.2409999999,-2.714044426,A_6,9
518,5c912c607a7067000190a71c,6,11806.4190000002,-20.3553234,B_5,12
519,5c912c607a7067000190a71c,10,11903.3599999998,-5.151937487,B_6,17
520,5c912c607a7067000190a71c,8,10796.3139999881,-7.39095731,B_4,16
521,5c912c607a7067000190a71c,3,12396.4590000002,-9.198525324,A_9,4
522,5c912c607a7067000190a71c,10,12045.7529999879,0.376208366,B_9,15
523,5c912c607a7067000190a71c,3,12570.239,-8.94925643,B_4,14
524,5c912c607a7067000190a71c,3,12084.1910000005,-10.36638303,B_8,15
525,5c912c607a7067000190a71c,4,20482.4329999997,-10.41927112,A_6,7
526,5c912c607a7067000190a71c,2,15081.6789999762,-5.023634767,B_8,21
527,5c912c607a7067000190a71c,2,12056.2599999997,-8.606198183,B_6,9
528,5c912c607a7067000190a71c,3,15218.4839999643,-6.786703797,B_8,3
529,5c912c607a7067000190a71c,4,12965.4820000003,-6.547106497,A_8,3
530,5c912c607a7067000190a71c,3,11993.9020000002,-4.965864688,A_8,16
531,5c912c607a7067000190a71c,7,13192.2659999998,-3.460485893,B_4,28
532,5c912c607a7067000190a71c,6,11760.8560000001,-7.373064589,B_5,23
533,5c912c607a7067000190a71c,4,11778.7350000003,-6.280622331,A_8,22
534,5c912c607a7067000190a71c,10,11813.2700000004,-7.769114007,B_9,8
535,5c912c607a7067000190a71c,3,12013.8929999759,-6.231247597,A_9,31
536,5c912c607a7067000190a71c,3,12000.5430000005,-2.668496294,A_4,2
537,5c912c607a7067000190a71c,7,13461.1539999879,-17.00611031,A_2,19
538,5c912c607a7067000190a71c,8,11743.9450000002,-0.321849388,A_3,2
539,5c912c607a7067000190a71c,2,10668.0969999996,-6.653581611,B_1,10
540,5c912c607a7067000190a71c,5,12032.8160000001,-7.080573654,B_4,20
541,5c912c607a7067000190a71c,3,16831.8560000006,-6.444767915,B_3,10
542,5c912c607a7067000190a71c,3,18349.7739999759,-4.042889335,A_2,10
543,5c912c607a7067000190a71c,3,14690.046,-2.999678743,B_8,10
544,5c912c607a7067000190a71c,6,13469.9619999881,-4.759291057,B_4,13
545,5c912c607a7067000190a71c,8,11868.6800000118,-5.402576211,B_4,23
546,5c912c607a7067000190a71c,1,8674.36399997631,-5.033856214,B_8,9
547,5c912c607a7067000190a71c,4,12521.3609999995,-5.052638784,A_9,29
548,5c912c607a7067000190a71c,3,12461.2910000002,-2.278183035,A_9,26
549,5c912c607a7067000190a71c,5,12833.756,-5.919870906,A_5,1
550,5c912c607a7067000190a71c,2,11826.4790000119,-10.38416359,B_5,26
551,5c912c607a7067000190a71c,3,16522.8759999759,-1.168641661,B_7,1
552,5c912c607a7067000190a71c,4,13683.6999999643,-5.158912459,A_8,23
553,5c912c607a7067000190a71c,10,13057.9969999762,-1.257582348,A_10,5
554,5c912c607a7067000190a71c,7,12327.0929999998,-3.876497941,A_9,30
555,5c912c607a7067000190a71c,9,14926.5789999761,-2.765758945,A_9,1
556,5c912c607a7067000190a71c,10,12679.1019999762,-1.161305809,A_2,2
557,5c912c607a7067000190a71c,7,13241.6709999879,-1.944042719,A_8,11
558,5c912c607a7067000190a71c,6,15949.8199999998,-2.435159885,A_4,1
559,5c912c607a7067000190a71c,3,14650.7259999644,-10.99083534,B_5,19
560,5c912c607a7067000190a71c,1,12014.7470000004,-3.364133847,B_1,11
561,5c912c607a7067000190a71c,6,15232.1749999998,-14.92014022,B_5,20
562,5c912c607a7067000190a71c,2,15219.7359999641,-15.71083511,B_8,19
563,5c912c607a7067000190a71c,2,12300.963999988,-6.827642862,B_6,5
564,5c912c607a7067000190a71c,9,12213.2400000002,-0.493524456,A_6,15
565,5c912c607a7067000190a71c,7,11697.6889999881,-5.414115297,B_9,7
566,5c912c607a7067000190a71c,6,11661.003,-13.52908999,B_8,4
567,5c912c607a7067000190a71c,7,11910.5560000003,-4.455561293,B_8,32
568,5c912c607a7067000190a71c,6,12139.3579999641,-1.659493527,B_8,1
569,5c912c607a7067000190a71c,8,12111.654,-2.719889736,B_6,14
570,5c912c607a7067000190a71c,2,11990.026,-1.270255393,A_8,26
571,5c912c607a7067000190a71c,9,11945.4420000002,-3.418515205,B_4,32
572,5c912c607a7067000190a71c,9,11904.0370000004,-2.069552363,A_6,14
573,5c912c607a7067000190a71c,9,12007.4539999999,-3.510375965,B_4,27
574,5c912c607a7067000190a71c,3,12091.047999964,-3.393990968,B_4,1
575,5c912c607a7067000190a71c,7,12028.5189999998,-4.841539236,A_9,20
576,5c912c607a7067000190a71c,7,12313.0279999999,-5.140639174,B_8,20
577,5c912c607a7067000190a71c,4,11688.682,-13.93957059,B_5,25
578,5c912c607a7067000190a71c,4,11836.7010000119,-13.53065241,A_2,20
579,5c912c607a7067000190a71c,3,13444.529,-4.52710375,A_8,28
580,5c912c607a7067000190a71c,3,12094.5959999761,-2.816490937,B_9,3
581,5c912c607a7067000190a71c,2,14999.2519999998,-7.039451695,A_2,11
582,5c912c607a7067000190a71c,9,12528.401,-9.787289403,B_7,7
583,5c912c607a7067000190a71c,9,17188.0429999642,-4.548131178,A_9,13
584,5c912c607a7067000190a71c,6,12845.3859999761,-3.907844988,A_6,5
585,5c912c607a7067000190a71c,8,14645.4510000003,-8.225564036,B_8,26
586,5c912c607a7067000190a71c,6,15401.6639999994,-3.311969808,A_8,5
587,5c912c607a7067000190a71c,7,11936.6439999644,-3.55479289,A_8,1
588,5c912c607a7067000190a71c,10,11910.4100000001,-4.407616847,B_6,15
589,5c912c607a7067000190a71c,7,11883.0429999642,-5.56702146,A_2,4
590,5c912c607a7067000190a71c,7,12489.7639999641,-2.681004022,B_4,26
591,5c912c607a7067000190a71c,7,12521.1520000002,-7.302097552,B_8,33
592,5c912c607a7067000190a71c,6,16047.327,-12.4005227,B_5,21
593,5c912c607a7067000190a71c,8,12083.8760000001,-7.544410267,B_2,1
594,5c912c607a7067000190a71c,9,13977.5419999999,-2.048649049,B_9,4
595,5c912c607a7067000190a71c,2,13803.8319999999,-14.57092477,A_2,21
596,5c912c607a7067000190a71c,9,12094.4039999642,-2.52338575,A_2,15
597,5c912c607a7067000190a71c,7,14281.916999964,-9.00037579,B_1,7
598,5c912c607a7067000190a71c,8,12014.7759999996,0.221890844,A_10,3
599,5c912c607a7067000190a71c,10,25394.997000012,-4.850927493,B_9,13
600,5c912c607a7067000190a71c,7,12019.2940000118,-6.479811228,B_2,3
601,5c912c607a7067000190a71c,9,13074.7450000001,-5.277533722,B_1,16
602,5c912c607a7067000190a71c,6,12541.8789999992,-13.6770885,B_6,3
603,5c912c607a7067000190a71c,7,14166.3890000004,-3.687048033,A_8,9
604,5c912c607a7067000190a71c,5,12021.0309999641,-4.846682385,B_2,6
605,5c912c607a7067000190a71c,6,14191.865999964,-3.689407416,B_9,10
606,5c912c607a7067000190a71c,4,12492.1149999881,-18.49240868,B_3,2
607,5c912c607a7067000190a71c,9,11841.2169999997,-4.282057583,B_6,19
608,5c912c607a7067000190a71c,8,11327.4500000001,-0.325741096,A_4,4
609,5c912c607a7067000190a71c,9,11822.7019999879,-4.801022291,B_5,6
610,5c912c607a7067000190a71c,6,11792.5339999999,-2.072454832,B_1,12
611,5c912c607a7067000190a71c,5,12326.9910000003,-7.301894966,A_5,11
612,5c912c607a7067000190a71c,3,12462.3310000118,-4.082404483,A_9,22
613,5c912c607a7067000190a71c,2,12965.2949999999,-5.399644686,A_6,2
614,5c912c607a7067000190a71c,6,14305.0519999996,-10.86329086,B_5,28
615,5c912c607a7067000190a71c,9,11899.4329999643,-9.475295261,B_9,12
616,5c912c607a7067000190a71c,6,12681.1790000004,-2.291627766,B_1,8
617,5c912c607a7067000190a71c,3,15158.8459999994,-1.666640003,A_8,25
618,5c912c607a7067000190a71c,4,19267.8599999998,-5.499897554,A_9,24
619,5c912c607a7067000190a71c,5,15657.1009999644,-11.22712131,B_4,10
620,5c912c607a7067000190a71c,6,12694.5840000002,-0.199292796,A_2,14
621,5c912c607a7067000190a71c,9,11867.5459999642,-1.971734915,B_7,6
622,5c912c607a7067000190a71c,8,14069.2089999997,-12.39569285,B_3,1
623,5c912c607a7067000190a71c,9,11868.363000012,-1.816719176,B_4,29
624,5c912c607a7067000190a71c,8,11986.7990000001,-6.64730983,B_6,7
625,5c912c607a7067000190a71c,8,11639.5629999996,1.748321547,B_3,14
626,5c912c607a7067000190a71c,7,11744.0429999995,-8.93960136,A_8,18
627,5c912c607a7067000190a71c,8,13208.6430000006,-6.72708084,B_8,30
628,5c912c607a7067000190a71c,7,37154.7049999996,-0.449890281,B_4,4
629,5c912c607a7067000190a71c,4,14450.2809999762,-7.710695711,B_8,11
630,5c912c607a7067000190a71c,7,12902.9890000005,-7.30771808,B_4,3
631,5c912c607a7067000190a71c,3,13978.9629999641,-3.631017974,B_9,9
632,61424b1673fc4394db65bc53,3,33686.911,-5.83321181,B_4,18
633,61424b1673fc4394db65bc53,7,19613.6490000476,-3.907844988,A_6,5
634,61424b1673fc4394db65bc53,4,17602.4609999999,-13.93957059,B_5,25
635,61424b1673fc4394db65bc53,8,18311.2690000953,-2.773495675,A_6,10
636,61424b1673fc4394db65bc53,3,16817.6649999999,-5.536880716,B_1,4
637,61424b1673fc4394db65bc53,9,16598.6219999999,-4.282057583,B_6,19
638,61424b1673fc4394db65bc53,4,33332.8400000477,-5.057528672,A_8,2
639,61424b1673fc4394db65bc53,4,16968.2999999999,-4.742739564,A_9,11
640,61424b1673fc4394db65bc53,5,21889.4569999523,-8.322744277,A_8,19
641,61424b1673fc4394db65bc53,4,15912.486,-6.320905866,A_9,18
642,61424b1673fc4394db65bc53,4,20082.5710000953,-3.601366378,A_2,7
643,61424b1673fc4394db65bc53,6,22495.3159999999,-6.786703797,B_8,3
644,61424b1673fc4394db65bc53,8,17480.183,-5.277533722,B_1,16
645,61424b1673fc4394db65bc53,8,18994.2849999999,-2.069552363,A_6,14
646,61424b1673fc4394db65bc53,5,3266.57300014304,-9.089997087,B_4,9
647,61424b1673fc4394db65bc53,1,16698.645000143,0.397452619,A_10,6
648,61424b1673fc4394db65bc53,10,17734.9720000953,-1.870533943,A_6,11
649,61424b1673fc4394db65bc53,5,3680.54800000001,-3.31829142,A_2,9
650,61424b1673fc4394db65bc53,4,17201.1369999999,-7.30771808,B_4,3
651,61424b1673fc4394db65bc53,4,16884.3809999999,-1.183427589,A_9,10
652,61424b1673fc4394db65bc53,6,16464.4780000476,-5.402576211,B_4,23
653,61424b1673fc4394db65bc53,6,4012.88400004769,-12.39569285,B_3,1
654,61424b1673fc4394db65bc53,7,20023.2519999999,-1.810492625,B_4,33
655,61424b1673fc4394db65bc53,8,16900.2110000476,0.221890844,A_10,3
656,61424b1673fc4394db65bc53,6,25762.9140000953,-2.52338575,A_2,15
657,61424b1673fc4394db65bc53,2,26101.2370000953,-6.904784133,B_3,7
658,61424b1673fc4394db65bc53,3,23028.292,-6.761771024,A_5,10
659,61424b1673fc4394db65bc53,9,20475.4079999523,-1.944042719,A_8,11
660,61424b1673fc4394db65bc53,9,20428.6280001431,0.735905282,B_6,20
661,61424b1673fc4394db65bc53,6,20591.744000143,-2.346744575,B_9,2
662,61424b1673fc4394db65bc53,2,18972.6389999998,-20.3553234,B_5,12
663,61424b1673fc4394db65bc53,9,20422.0899999523,-6.453250851,B_5,31
664,61424b1673fc4394db65bc53,7,16713.5309999523,-3.023302823,A_10,1
665,61424b1673fc4394db65bc53,5,20942.212,-6.32460102,A_5,14
666,61424b1673fc4394db65bc53,3,19021.837,-4.032711335,A_8,21
667,61424b1673fc4394db65bc53,3,18978.6180000476,-3.631017974,B_9,9
668,61424b1673fc4394db65bc53,4,20326.2399999998,-6.893440408,A_2,17
669,61424b1673fc4394db65bc53,4,18034.4050001431,-6.64730983,B_6,7
670,61424b1673fc4394db65bc53,5,21308.5970000476,-0.05025368,A_10,7
671,61424b1673fc4394db65bc53,8,16583.3040000001,0.376208366,B_9,15
672,61424b1673fc4394db65bc53,7,15430.903,0.605994948,B_4,34
673,61424b1673fc4394db65bc53,6,14579.5019999998,-1.520164915,A_9,8
674,61424b1673fc4394db65bc53,7,12691.7530000001,-9.198525324,A_9,4
675,61424b1673fc4394db65bc53,7,15428.6420000953,-4.711105241,B_3,12
